,coauthored_relationship_from,coauthored_relationship_to
3201,authorID_9537f_32ec7_599e1_ae953_af6c9,authorID_922c7_95421_6ccfe_7a61d_ef609
3202,authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
3203,authorID_c75d3_f1f5b_cd691_4d033_1ce5e,authorID_922c7_95421_6ccfe_7a61d_ef609
3204,authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_1e68e_d4e3d_58a51_096a7_feea3
3205,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_922c7_95421_6ccfe_7a61d_ef609
3206,authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_13671_077b6_6a298_74a25_78b52
3207,authorID_13671_077b6_6a298_74a25_78b52,authorID_922c7_95421_6ccfe_7a61d_ef609
3208,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_3038b_fb575_bee6a_0e619_45eff
3209,authorID_3038b_fb575_bee6a_0e619_45eff,authorID_6b86b_273ff_34fce_19d6b_804ef
3210,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_65a69_9905c_02619_370bc_f9207
3211,authorID_65a69_9905c_02619_370bc_f9207,authorID_6b86b_273ff_34fce_19d6b_804ef
3212,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3213,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_6b86b_273ff_34fce_19d6b_804ef
3214,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_377ad_eb4cd_4096a_dc7ca_64b53
3215,authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_6b86b_273ff_34fce_19d6b_804ef
3216,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_30883_1041e_a4863_c3f87_d222c
3217,authorID_30883_1041e_a4863_c3f87_d222c,authorID_6b86b_273ff_34fce_19d6b_804ef
3218,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_8b940_be7fb_78aaa_6b656_7dd7a
3219,authorID_8b940_be7fb_78aaa_6b656_7dd7a,authorID_6b86b_273ff_34fce_19d6b_804ef
3220,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_98010_bd927_0f9b1_00b62_14a21
3221,authorID_98010_bd927_0f9b1_00b62_14a21,authorID_6b86b_273ff_34fce_19d6b_804ef
3222,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_d2f48_3672c_0239f_6d7dd_3c9ec
3223,authorID_d2f48_3672c_0239f_6d7dd_3c9ec,authorID_6b86b_273ff_34fce_19d6b_804ef
3224,authorID_6b86b_273ff_34fce_19d6b_804ef,authorID_2858d_cd105_7d3ea_e7f7d_5f782
3225,authorID_2858d_cd105_7d3ea_e7f7d_5f782,authorID_6b86b_273ff_34fce_19d6b_804ef
3226,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_1be00_34108_2e25c_4e251_ca671
3227,authorID_1be00_34108_2e25c_4e251_ca671,authorID_36ebe_205bc_dfc49_9a25e_6923f
3228,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_79026_99be4_2c8a8_e46fb_bb450
3229,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_36ebe_205bc_dfc49_9a25e_6923f
3230,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_48a17_06eca_5ee61_48f74_8ca91
3231,authorID_48a17_06eca_5ee61_48f74_8ca91,authorID_36ebe_205bc_dfc49_9a25e_6923f
3232,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_7688b_6ef52_55596_2d008_fff89
3233,authorID_7688b_6ef52_55596_2d008_fff89,authorID_36ebe_205bc_dfc49_9a25e_6923f
3234,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
3235,authorID_d48ff_4b2f6_8a10f_d7c86_f185a,authorID_36ebe_205bc_dfc49_9a25e_6923f
3236,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_0fecf_9247f_3ddc8_4db8a_804fa
3237,authorID_0fecf_9247f_3ddc8_4db8a_804fa,authorID_36ebe_205bc_dfc49_9a25e_6923f
3238,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_d874e_4e4a5_df211_73b0f_83e31
3239,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_36ebe_205bc_dfc49_9a25e_6923f
3240,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_2abac_a4911_e68fa_9bfbf_3482e
3241,authorID_2abac_a4911_e68fa_9bfbf_3482e,authorID_36ebe_205bc_dfc49_9a25e_6923f
3242,authorID_36ebe_205bc_dfc49_9a25e_6923f,authorID_37c20_f19f3_272b5_ccc3a_5d805
3243,authorID_37c20_f19f3_272b5_ccc3a_5d805,authorID_36ebe_205bc_dfc49_9a25e_6923f
3244,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_7b697_59630_f869f_27238_75f87
3245,authorID_7b697_59630_f869f_27238_75f87,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3246,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_16dc3_68a89_b428b_24854_84313
3247,authorID_16dc3_68a89_b428b_24854_84313,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3248,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_38b2d_03f32_56502_b1e9d_b02b2
3249,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3250,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_ea5b2_7556f_bb134_def2c_2fbf9
3251,authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3252,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_b4bbe_448fd_e336b_b6a7d_7d765
3253,authorID_b4bbe_448fd_e336b_b6a7d_7d765,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3254,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_48449_a14a4_ff7d7_9bb7a_1b6f3
3255,authorID_48449_a14a4_ff7d7_9bb7a_1b6f3,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3256,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_e3d6c_4d459_9e008_82384_ca981
3257,authorID_e3d6c_4d459_9e008_82384_ca981,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3258,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_fc56d_bc6d4_652b3_15b86_b71c8
3259,authorID_fc56d_bc6d4_652b3_15b86_b71c8,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3260,authorID_7559c_a4a95_7c8c8_2ba04_781cd,authorID_14063_69760_3e22d_600d3_36bee
3261,authorID_14063_69760_3e22d_600d3_36bee,authorID_7559c_a4a95_7c8c8_2ba04_781cd
3262,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_88820_46218_0e5c8_93eff_2ed73
3263,authorID_88820_46218_0e5c8_93eff_2ed73,authorID_1e68e_d4e3d_58a51_096a7_feea3
3264,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_13671_077b6_6a298_74a25_78b52
3265,authorID_13671_077b6_6a298_74a25_78b52,authorID_1e68e_d4e3d_58a51_096a7_feea3
3266,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_76a50_887d8_f1c2e_93017_55428
3267,authorID_76a50_887d8_f1c2e_93017_55428,authorID_1e68e_d4e3d_58a51_096a7_feea3
3268,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_9537f_32ec7_599e1_ae953_af6c9
3269,authorID_9537f_32ec7_599e1_ae953_af6c9,authorID_1e68e_d4e3d_58a51_096a7_feea3
3270,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_52f11_620e3_97f86_7b7d9_f19e4
3271,authorID_52f11_620e3_97f86_7b7d9_f19e4,authorID_1e68e_d4e3d_58a51_096a7_feea3
3272,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_6f4b6_61212_5fb3a_0daec_d2799
3273,authorID_6f4b6_61212_5fb3a_0daec_d2799,authorID_1e68e_d4e3d_58a51_096a7_feea3
3274,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_07919_63ca2_667a2_3cf32_68ad2
3275,authorID_07919_63ca2_667a2_3cf32_68ad2,authorID_1e68e_d4e3d_58a51_096a7_feea3
3276,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_8bcbb_4c131_df56f_7c790_66016
3277,authorID_8bcbb_4c131_df56f_7c790_66016,authorID_1e68e_d4e3d_58a51_096a7_feea3
3278,authorID_1e68e_d4e3d_58a51_096a7_feea3,authorID_ff2cc_b6ba4_23d35_6bd54_9ed4b
3279,authorID_ff2cc_b6ba4_23d35_6bd54_9ed4b,authorID_1e68e_d4e3d_58a51_096a7_feea3
3280,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_49d18_0ecf5_61328_19571_bf39d
3281,authorID_49d18_0ecf5_61328_19571_bf39d,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3282,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_79bf0_8685d_3138f_9b109_c3546
3283,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3284,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_d59ec_ed1de_d07f8_4c145_592f6
3285,authorID_d59ec_ed1de_d07f8_4c145_592f6,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3286,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
3287,authorID_d6e5a_20b30_f8721_6b2c7_58f5e,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3288,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_87226_16204_217ed_db39e_7df96
3289,authorID_87226_16204_217ed_db39e_7df96,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3290,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_5f9c4_ab08c_ac745_7e911_1a30e
3291,authorID_5f9c4_ab08c_ac745_7e911_1a30e,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3292,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_02e62_95d8f_52284_0f09b_5194b
3293,authorID_02e62_95d8f_52284_0f09b_5194b,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3294,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_d874e_4e4a5_df211_73b0f_83e31
3295,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3296,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_68519_a9eca_55c68_c7265_8a2a1
3297,authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
3298,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_785f3_ec7eb_32f30_b90cd_0fcf3
3299,authorID_785f3_ec7eb_32f30_b90cd_0fcf3,authorID_79026_99be4_2c8a8_e46fb_bb450
3300,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
3301,authorID_d48ff_4b2f6_8a10f_d7c86_f185a,authorID_79026_99be4_2c8a8_e46fb_bb450
3302,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_2289b_221b3_9605c_3494e_72908
3303,authorID_2289b_221b3_9605c_3494e_72908,authorID_79026_99be4_2c8a8_e46fb_bb450
3304,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_f10d9_1a759_6bf5a_67735_79ff1
3305,authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_79026_99be4_2c8a8_e46fb_bb450
3306,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_108c9_95b95_3c8a3_55611_03e20
3307,authorID_108c9_95b95_3c8a3_55611_03e20,authorID_79026_99be4_2c8a8_e46fb_bb450
3308,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_eb1e3_3e8a8_1b697_b7585_5af6b
3309,authorID_eb1e3_3e8a8_1b697_b7585_5af6b,authorID_79026_99be4_2c8a8_e46fb_bb450
3310,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
3311,authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_79026_99be4_2c8a8_e46fb_bb450
3312,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_fc95c_e1766_03e9e_1d1ff_ee390
3313,authorID_fc95c_e1766_03e9e_1d1ff_ee390,authorID_79026_99be4_2c8a8_e46fb_bb450
3314,authorID_79026_99be4_2c8a8_e46fb_bb450,authorID_aea92_132c4_cbeb2_63e6a_c2bf6
3315,authorID_aea92_132c4_cbeb2_63e6a_c2bf6,authorID_79026_99be4_2c8a8_e46fb_bb450
3316,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_3635a_91e3d_a857f_7847f_68185
3317,authorID_3635a_91e3d_a857f_7847f_68185,authorID_74806_4be03_a08df_81e31_bd6f9
3318,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_02384_9c389_25e2a_f028a_2eb4e
3319,authorID_02384_9c389_25e2a_f028a_2eb4e,authorID_74806_4be03_a08df_81e31_bd6f9
3320,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_bb668_ca955_63216_088b9_8a625
3321,authorID_bb668_ca955_63216_088b9_8a625,authorID_74806_4be03_a08df_81e31_bd6f9
3322,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_a46e3_7632f_a6ca5_1a13f_e39a5
3323,authorID_a46e3_7632f_a6ca5_1a13f_e39a5,authorID_74806_4be03_a08df_81e31_bd6f9
3324,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_9a049_b03f6_fc40b_fcf2f_13632
3325,authorID_9a049_b03f6_fc40b_fcf2f_13632,authorID_74806_4be03_a08df_81e31_bd6f9
3326,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
3327,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_74806_4be03_a08df_81e31_bd6f9
3328,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_5a39c_add1b_00709_3db50_74479
3329,authorID_5a39c_add1b_00709_3db50_74479,authorID_74806_4be03_a08df_81e31_bd6f9
3330,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_108c9_95b95_3c8a3_55611_03e20
3331,authorID_108c9_95b95_3c8a3_55611_03e20,authorID_74806_4be03_a08df_81e31_bd6f9
3332,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
3333,authorID_7b1a2_78f5a_be8e9_da907_fc9c2,authorID_74806_4be03_a08df_81e31_bd6f9
3334,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_9400f_1b21c_b527d_7fa3d_3eabb
3335,authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_dfe62_e836a_0a6f2_63342_2230c
3336,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_434c9_b5ae5_14646_bbd91_b5003
3337,authorID_434c9_b5ae5_14646_bbd91_b5003,authorID_dfe62_e836a_0a6f2_63342_2230c
3338,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_8cd25_10271_575d8_430c0_53683
3339,authorID_8cd25_10271_575d8_430c0_53683,authorID_dfe62_e836a_0a6f2_63342_2230c
3340,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe
3341,authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe,authorID_dfe62_e836a_0a6f2_63342_2230c
3342,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_dac53_c17c2_50fd4_d4d81_eaf6d
3343,authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_dfe62_e836a_0a6f2_63342_2230c
3344,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_a2185_5da08_cb102_d1d21_7c53d
3345,authorID_a2185_5da08_cb102_d1d21_7c53d,authorID_dfe62_e836a_0a6f2_63342_2230c
3346,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_4be84_111a6_13654_b3624_15e56
3347,authorID_4be84_111a6_13654_b3624_15e56,authorID_dfe62_e836a_0a6f2_63342_2230c
3348,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_ee62d_e25cc_c2b55_d3a04_95244
3349,authorID_ee62d_e25cc_c2b55_d3a04_95244,authorID_dfe62_e836a_0a6f2_63342_2230c
3350,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_37834_f2f25_762f2_3e1f7_4a531
3351,authorID_37834_f2f25_762f2_3e1f7_4a531,authorID_dfe62_e836a_0a6f2_63342_2230c
3352,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_86573_6a1c3_0a82d_c67ab_a8203
3353,authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3354,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_3d914_f9348_c9cc0_ff8a7_97167
3355,authorID_3d914_f9348_c9cc0_ff8a7_97167,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3356,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_28dae_7c8bd_e2f3c_a608f_86d0e
3357,authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3358,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_a4e98_7d175_84557_e2fbe_d011c
3359,authorID_a4e98_7d175_84557_e2fbe_d011c,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3360,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_71ee4_5a3c0_db9a9_865f7_313dd
3361,authorID_71ee4_5a3c0_db9a9_865f7_313dd,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3362,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_79d6e_aa267_6189e_b927f_2e16a
3363,authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3364,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_556d7_dc3a1_15356_350f1_f9910
3365,authorID_556d7_dc3a1_15356_350f1_f9910,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3366,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_3c152_85c04_fff40_024bb_8714b
3367,authorID_3c152_85c04_fff40_024bb_8714b,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3368,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_8f1f6_4db81_c40ea_10e1e_9080c
3369,authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3370,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_28dae_7c8bd_e2f3c_a608f_86d0e
3371,authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_802b9_06a18_591ea_d8a6d_d809b
3372,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_3d914_f9348_c9cc0_ff8a7_97167
3373,authorID_3d914_f9348_c9cc0_ff8a7_97167,authorID_802b9_06a18_591ea_d8a6d_d809b
3374,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_d80ea_e6e96_d148b_3b2ab_bbc67
3375,authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_802b9_06a18_591ea_d8a6d_d809b
3376,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_e5b86_1a6d8_a966d_fca7e_7341c
3377,authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_802b9_06a18_591ea_d8a6d_d809b
3378,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_8527a_891e2_24136_950ff_32ca2
3379,authorID_8527a_891e2_24136_950ff_32ca2,authorID_802b9_06a18_591ea_d8a6d_d809b
3380,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_a0eae_c5a55_dc2f5_b2ba5_23018
3381,authorID_a0eae_c5a55_dc2f5_b2ba5_23018,authorID_802b9_06a18_591ea_d8a6d_d809b
3382,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_f5ca3_8f748_a1d6e_af726_b8a42
3383,authorID_f5ca3_8f748_a1d6e_af726_b8a42,authorID_802b9_06a18_591ea_d8a6d_d809b
3384,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_556d7_dc3a1_15356_350f1_f9910
3385,authorID_556d7_dc3a1_15356_350f1_f9910,authorID_802b9_06a18_591ea_d8a6d_d809b
3386,authorID_802b9_06a18_591ea_d8a6d_d809b,authorID_45235_40f15_04cd1_7100c_4835e
3387,authorID_45235_40f15_04cd1_7100c_4835e,authorID_802b9_06a18_591ea_d8a6d_d809b
3388,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_eeca9_1fd43_9b6d5_e827e_8fda7
3389,authorID_eeca9_1fd43_9b6d5_e827e_8fda7,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3390,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_a2185_5da08_cb102_d1d21_7c53d
3391,authorID_a2185_5da08_cb102_d1d21_7c53d,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3392,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_25fc0_e7096_fc653_71820_2dc30
3393,authorID_25fc0_e7096_fc653_71820_2dc30,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3394,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_dfe62_e836a_0a6f2_63342_2230c
3395,authorID_dfe62_e836a_0a6f2_63342_2230c,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3396,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_9f140_25af0_065b3_0e47e_23ebb
3397,authorID_9f140_25af0_065b3_0e47e_23ebb,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3398,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_8cd25_10271_575d8_430c0_53683
3399,authorID_8cd25_10271_575d8_430c0_53683,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3400,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_ee62d_e25cc_c2b55_d3a04_95244
3401,authorID_ee62d_e25cc_c2b55_d3a04_95244,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3402,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_0e652_38108_56a13_8a75d_ec70a
3403,authorID_0e652_38108_56a13_8a75d_ec70a,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3404,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118,authorID_dac53_c17c2_50fd4_d4d81_eaf6d
3405,authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
3406,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_68519_a9eca_55c68_c7265_8a2a1
3407,authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3408,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_79bf0_8685d_3138f_9b109_c3546
3409,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3410,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_e888a_676e1_926d0_c08b5_f11fb
3411,authorID_e888a_676e1_926d0_c08b5_f11fb,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3412,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_7688b_6ef52_55596_2d008_fff89
3413,authorID_7688b_6ef52_55596_2d008_fff89,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3414,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
3415,authorID_d6e5a_20b30_f8721_6b2c7_58f5e,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3416,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_3635a_91e3d_a857f_7847f_68185
3417,authorID_3635a_91e3d_a857f_7847f_68185,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3418,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_28117_45d7b_8d887_4f6e6_53d17
3419,authorID_28117_45d7b_8d887_4f6e6_53d17,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3420,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_8b496_bf96b_bcc9e_5ac11_c068b
3421,authorID_8b496_bf96b_bcc9e_5ac11_c068b,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3422,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
3423,authorID_09343_4a3ee_9e0a0_10bb2_c2aae,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
3424,authorID_7b697_59630_f869f_27238_75f87,authorID_b4bbe_448fd_e336b_b6a7d_7d765
3425,authorID_b4bbe_448fd_e336b_b6a7d_7d765,authorID_7b697_59630_f869f_27238_75f87
3426,authorID_7b697_59630_f869f_27238_75f87,authorID_16dc3_68a89_b428b_24854_84313
3427,authorID_16dc3_68a89_b428b_24854_84313,authorID_7b697_59630_f869f_27238_75f87
3428,authorID_7b697_59630_f869f_27238_75f87,authorID_9512d_95d00_d61bd_ec03d_2b99d
3429,authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_7b697_59630_f869f_27238_75f87
3430,authorID_7b697_59630_f869f_27238_75f87,authorID_38b2d_03f32_56502_b1e9d_b02b2
3431,authorID_38b2d_03f32_56502_b1e9d_b02b2,authorID_7b697_59630_f869f_27238_75f87
3432,authorID_7b697_59630_f869f_27238_75f87,authorID_fc56d_bc6d4_652b3_15b86_b71c8
3433,authorID_fc56d_bc6d4_652b3_15b86_b71c8,authorID_7b697_59630_f869f_27238_75f87
3434,authorID_7b697_59630_f869f_27238_75f87,authorID_48449_a14a4_ff7d7_9bb7a_1b6f3
3435,authorID_48449_a14a4_ff7d7_9bb7a_1b6f3,authorID_7b697_59630_f869f_27238_75f87
3436,authorID_7b697_59630_f869f_27238_75f87,authorID_f3282_8acec_b4282_c87ea_a554d
3437,authorID_f3282_8acec_b4282_c87ea_a554d,authorID_7b697_59630_f869f_27238_75f87
3438,authorID_7b697_59630_f869f_27238_75f87,authorID_ea5b2_7556f_bb134_def2c_2fbf9
3439,authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_7b697_59630_f869f_27238_75f87
3440,authorID_7b697_59630_f869f_27238_75f87,authorID_98010_bd927_0f9b1_00b62_14a21
3441,authorID_98010_bd927_0f9b1_00b62_14a21,authorID_7b697_59630_f869f_27238_75f87
3442,authorID_524b2_d27a1_e7fbc_3a161_4fa66,authorID_d874e_4e4a5_df211_73b0f_83e31
3443,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_524b2_d27a1_e7fbc_3a161_4fa66
3444,authorID_524b2_d27a1_e7fbc_3a161_4fa66,authorID_734d0_759cd_b4e0d_0a35e_4fd73
3445,authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_524b2_d27a1_e7fbc_3a161_4fa66
3446,authorID_524b2_d27a1_e7fbc_3a161_4fa66,authorID_81b8a_03f97_e8787_c53fe_1a86b
3447,authorID_81b8a_03f97_e8787_c53fe_1a86b,authorID_524b2_d27a1_e7fbc_3a161_4fa66
3448,authorID_524b2_d27a1_e7fbc_3a161_4fa66,authorID_7688b_6ef52_55596_2d008_fff89
